Donor_Age,Blood_Type,Recency,Frequency,Monetary,Time,Location,donation_density,recency_score,high_frequency_flag,Target
48.0,5.0,3.0,21.0,7569.0,3.0,2.0,6.999997666667444,0.25,0,0
23.0,7.0,25.0,47.0,5778.0,34.0,2.0,1.3823529005190325,0.038461538461538464,1,0
55.0,6.0,5.0,6.0,14685.0,23.0,2.0,0.2608695538752368,0.16666666666666666,0,1
29.0,6.0,23.0,29.0,9499.0,12.0,2.0,2.4166664652777947,0.041666666666666664,0,0
38.0,4.0,3.0,22.0,7306.0,89.0,1.0,0.247191008458528,0.25,0,1
32.0,4.0,14.0,20.0,9479.0,31.0,1.0,0.6451612695109268,0.06666666666666667,0,0
33.2,2.0,13.0,40.0,8715.0,16.0,1.0,2.4999998437500097,0.07142857142857142,1,1
42.0,4.0,26.0,40.0,8078.0,22.0,0.0,1.8181817355371936,0.037037037037037035,1,1
47.0,1.0,3.0,55.0,12022.0,1.0,1.0,54.99994500005501,0.25,1,1
43.0,5.0,5.0,58.0,5257.0,17.0,1.0,3.411764505190323,0.16666666666666666,1,1
45.0,4.0,10.0,8.0,11977.0,77.0,2.0,0.10389610254680387,0.09090909090909091,0,0
35.0,7.0,12.0,43.0,7987.0,99.0,1.0,0.43434342995612696,0.07692307692307693,1,1
55.0,4.0,7.0,54.0,6436.0,96.0,2.0,0.5624999941406251,0.125,1,1
59.4,2.0,29.0,23.6,5361.0,95.0,0.0,0.24842105001662054,0.03333333333333333,0,0
57.0,1.0,14.0,43.0,9727.0,67.0,2.0,0.6417910351971488,0.06666666666666667,1,1
57.0,4.0,17.0,53.0,1046.0,20.0,0.0,2.6499998675000063,0.05555555555555555,1,1
26.0,4.0,16.0,10.0,10538.0,17.0,2.0,0.588235259515573,0.058823529411764705,0,1
43.0,3.0,21.0,14.0,10470.0,12.0,0.0,1.1666665694444527,0.045454545454545456,0,0
22.0,0.0,28.0,7.0,6956.0,93.0,0.0,0.07526881639495897,0.034482758620689655,0,0
26.0,0.0,8.0,30.0,4333.0,5.0,1.0,5.99999880000024,0.1111111111111111,0,1
26.0,7.0,12.0,34.0,5433.0,54.0,2.0,0.6296296179698219,0.07692307692307693,1,0
30.0,4.0,10.0,27.0,5086.0,1.0,2.0,26.999973000027,0.09090909090909091,0,1
41.0,2.0,18.0,24.0,13262.0,30.0,1.0,0.7999999733333342,0.05263157894736842,0,0
28.0,5.0,13.0,43.0,11224.0,28.0,0.0,1.5357142308673488,0.07142857142857142,1,0
18.0,3.0,29.0,2.0,4763.0,30.0,2.0,0.06666666444444451,0.03333333333333333,0,1
56.0,6.0,7.0,34.0,13877.0,23.0,2.0,1.4782608052930084,0.125,1,1
52.0,3.0,24.0,2.0,12636.0,16.0,1.0,0.12499999218750048,0.04,0,1
22.0,3.0,17.0,19.0,11724.0,95.0,2.0,0.19999999789473688,0.05555555555555555,0,1
61.0,7.0,9.6,50.0,6357.0,44.0,1.0,1.1363636105371908,0.09433962264150944,1,0
38.0,6.0,24.0,24.0,2599.0,39.0,1.0,0.6153845996055232,0.04,0,0
48.0,0.0,1.0,44.0,463.0,15.0,1.0,2.933333137777791,0.5,1,0
62.0,1.0,27.0,10.0,13442.0,20.0,2.0,0.4999999750000012,0.03571428571428571,0,0
27.0,1.0,12.0,19.0,2500.0,48.0,1.0,0.39583332508680574,0.07692307692307693,0,1
36.0,1.0,2.0,44.0,2816.0,61.0,1.0,0.721311463585058,0.3333333333333333,1,1
21.0,6.0,26.0,28.0,5779.0,46.0,2.0,0.6086956389413992,0.037037037037037035,0,0
37.0,1.0,27.0,55.0,2851.0,80.0,1.0,0.6874999914062502,0.03571428571428571,1,1
31.0,5.0,23.0,40.0,8127.0,17.0,2.0,2.352941038062292,0.041666666666666664,1,0
32.0,5.0,20.0,53.0,11225.0,48.0,1.0,1.104166643663195,0.047619047619047616,1,1
37.0,7.0,19.0,28.0,987.0,30.0,1.0,0.9333333022222232,0.05,0,0
59.0,5.0,25.0,1.0,9716.0,60.0,0.0,0.016666666388888893,0.038461538461538464,0,0
54.0,5.0,8.0,11.0,8037.0,94.0,0.0,0.1170212753508375,0.1111111111111111,0,1
61.0,7.0,18.0,54.0,4554.0,5.0,0.0,10.799997840000431,0.05263157894736842,1,1
34.0,6.0,11.0,11.0,8656.0,5.0,0.0,2.199999560000088,0.08333333333333333,0,1
40.0,7.0,6.0,31.0,13949.0,68.0,1.0,0.45588234623702434,0.14285714285714285,1,1
40.0,4.0,4.0,6.0,4920.0,6.0,1.0,0.9999998333333611,0.2,0,0
34.0,2.0,14.0,47.0,12518.0,98.0,2.0,0.4795918318408997,0.06666666666666667,1,0
23.0,6.0,6.0,6.0,1716.0,66.0,2.0,0.09090908953168046,0.14285714285714285,0,0
39.0,5.0,26.0,19.8,11055.0,44.0,2.0,0.44999998977272754,0.037037037037037035,0,0
23.0,7.0,18.0,5.0,13751.0,90.0,2.0,0.05555555493827161,0.05263157894736842,0,0
50.0,3.0,12.0,20.0,2233.0,70.0,2.0,0.2857142816326531,0.07692307692307693,0,1
50.0,6.0,24.0,45.0,12491.0,9.0,0.0,4.999999444444507,0.04,1,0
53.0,7.0,11.0,45.0,5212.0,9.0,2.0,4.999999444444507,0.08333333333333333,1,1
59.0,1.0,3.0,9.0,5127.0,48.0,1.0,0.1874999960937501,0.25,0,1
53.0,3.0,26.0,53.0,2350.0,88.0,2.0,0.6022727204287192,0.037037037037037035,1,0
61.0,1.0,6.0,55.0,9258.0,65.0,0.0,0.8461538331360949,0.14285714285714285,1,0
39.0,1.0,16.6,7.0,2853.0,92.0,2.0,0.07608695569470701,0.056818181818181816,0,1
61.0,7.0,23.0,40.0,9391.0,77.0,0.0,0.5194805127340193,0.041666666666666664,1,0
48.0,3.0,7.0,40.0,8952.0,28.0,1.0,1.4285713775510223,0.125,1,0
24.0,1.0,28.0,40.0,7866.0,73.0,1.0,0.5479451979733535,0.034482758620689655,1,1
42.4,5.0,1.0,51.0,485.0,65.0,2.0,0.784615372544379,0.5,1,1
150.0,6.0,7.0,20.0,11658.0,77.0,2.0,0.25974025636700965,0.125,0,1
48.2,4.0,27.0,1.0,7643.0,4.0,1.0,0.24999993750001562,0.03571428571428571,0,0
25.0,5.0,8.0,59.0,11727.0,39.0,2.0,1.5128204740302444,0.1111111111111111,1,0
52.0,0.0,5.0,50.0,3439.0,88.0,1.0,0.5681818117252067,0.16666666666666666,1,0
55.0,6.0,22.0,28.0,10049.0,26.0,1.0,1.0769230355029602,0.043478260869565216,0,0
21.0,3.0,20.0,28.8,8700.0,75.0,0.0,0.3839999948800001,0.047619047619047616,0,1
54.0,4.0,6.0,38.0,6616.0,24.0,0.0,1.5833332673611138,0.14285714285714285,1,1
24.0,1.0,20.0,55.0,4206.0,77.0,1.0,0.7142857050092766,0.047619047619047616,1,0
42.0,0.0,9.0,16.0,4900.0,52.0,2.0,0.30769230177514806,0.1,0,1
30.0,5.0,12.0,9.0,2127.0,18.0,2.0,0.49999997222222375,0.07692307692307693,0,1
53.0,4.0,11.0,42.0,10535.0,56.0,2.0,0.7499999866071432,0.08333333333333333,1,1
57.0,2.0,3.0,43.0,11084.0,27.0,1.0,1.5925925336076838,0.25,1,1
40.0,4.0,2.0,46.0,3283.0,68.0,2.0,0.6764705782871974,0.3333333333333333,1,0
64.0,3.0,3.0,2.0,13090.0,40.0,0.0,0.04999999875000003,0.25,0,1
46.6,4.0,17.4,24.4,6914.0,45.0,0.0,0.5422222101728398,0.05434782608695653,0,1
46.0,5.0,15.0,24.0,4438.0,85.0,2.0,0.2823529378546713,0.0625,0,0
43.2,2.0,10.0,16.0,5791.0,71.0,2.0,0.22535210950208298,0.09090909090909091,0,1
35.0,7.0,26.0,35.4,4272.0,50.0,1.0,0.7079999858400003,0.037037037037037035,1,1
61.0,1.0,26.0,49.0,5242.0,64.0,2.0,0.7656249880371095,0.037037037037037035,1,0
53.0,5.0,6.0,17.0,11763.0,41.0,1.0,0.4146341362284357,0.14285714285714285,0,0
30.0,7.0,4.0,13.0,5951.0,9.0,2.0,1.4444442839506353,0.2,0,1
29.0,3.0,20.0,13.0,4001.0,88.0,1.0,0.14772727104855374,0.047619047619047616,0,0
28.0,5.0,9.0,36.4,8191.0,80.0,1.0,0.45499999431250004,0.1,1,0
19.0,0.0,20.0,26.0,461.0,71.0,1.0,0.36619717794088485,0.047619047619047616,0,1
51.0,6.0,9.0,21.0,2231.0,28.0,1.0,0.7499999732142867,0.1,0,0
54.0,4.0,26.0,52.0,7491.0,72.0,2.0,0.7222222121913582,0.037037037037037035,1,1
64.0,4.0,28.0,33.0,12662.0,68.0,2.0,0.48529411051038074,0.034482758620689655,1,0
49.4,4.0,26.0,25.2,3145.0,97.0,2.0,0.25979381175470295,0.037037037037037035,0,0
55.0,6.0,12.0,10.0,6244.0,66.0,2.0,0.15151514921946743,0.07692307692307693,0,1
47.0,0.0,15.0,14.0,4806.0,74.0,2.0,0.18918918663257855,0.0625,0,1
51.0,1.0,9.0,28.0,13076.0,95.0,2.0,0.29473683900277015,0.1,0,1
46.0,6.0,16.0,44.0,14452.0,98.0,0.0,0.44897958725531034,0.058823529411764705,1,1
49.0,0.0,22.0,34.0,9660.0,5.0,2.0,6.799998640000272,0.043478260869565216,1,0
39.0,6.0,8.0,17.0,8132.0,88.0,1.0,0.19318181598657028,0.1111111111111111,0,1
26.0,6.0,23.0,7.0,13109.0,25.0,2.0,0.27999998880000043,0.041666666666666664,0,1
57.0,1.0,5.0,40.0,3480.0,16.0,1.0,2.4999998437500097,0.16666666666666666,1,1
46.0,4.0,22.0,9.0,12742.0,35.0,0.0,0.2571428497959186,0.043478260869565216,0,0
34.0,6.0,12.0,18.0,10907.0,35.0,1.0,0.5142856995918372,0.07692307692307693,0,0
150.0,1.0,19.0,14.0,10114.0,94.0,1.0,0.14893616862833864,0.05,0,0
38.0,3.0,11.0,46.0,558.0,75.0,1.0,0.6133333251555557,0.08333333333333333,1,1
63.0,4.0,15.0,3.0,9104.0,55.0,0.0,0.05454545355371903,0.0625,0,0
46.0,4.0,6.0,8.0,3066.0,24.0,2.0,0.333333319444445,0.14285714285714285,0,0
30.0,1.0,19.0,52.0,12127.0,87.0,0.0,0.5977011425551593,0.05,1,1
55.0,4.0,22.0,45.0,999999.0,23.0,2.0,1.9565216540642758,0.043478260869565216,1,1
18.0,3.0,5.0,39.0,6329.0,36.0,1.0,1.0833333032407417,0.16666666666666666,1,1
37.0,7.0,23.0,6.0,7959.0,21.0,2.0,0.28571427210884415,0.041666666666666664,0,0
18.0,0.0,28.0,39.0,11002.0,30.0,0.0,1.299999956666668,0.034482758620689655,1,1
64.0,7.0,16.0,36.0,9727.0,67.0,2.0,0.5373134248162176,0.058823529411764705,1,1
150.0,4.0,18.4,23.0,5344.0,76.0,2.0,0.302631574965374,0.051546391752577324,0,1
47.0,7.0,9.0,29.0,2332.0,13.0,1.0,2.230769059171611,0.1,0,1
60.0,2.0,28.0,52.0,4255.0,1.0,1.0,51.999948000052,0.034482758620689655,1,1
55.0,6.0,29.0,30.0,3407.0,86.0,1.0,0.34883720524607903,0.03333333333333333,0,0
30.0,2.0,11.0,3.0,6078.0,62.0,2.0,0.04838709599375652,0.08333333333333333,0,1
50.0,3.0,8.0,14.0,551.0,71.0,0.0,0.1971830958143226,0.1111111111111111,0,0
18.0,7.0,7.0,8.0,9375.0,25.0,1.0,0.3199999872000005,0.125,0,1
33.0,0.0,20.0,15.0,9938.0,45.0,2.0,0.3333333259259261,0.047619047619047616,0,0
60.0,2.0,15.0,20.0,11490.0,60.0,0.0,0.3333333277777779,0.0625,0,1
45.0,3.0,16.4,32.0,8773.0,77.0,0.0,0.4155844101872155,0.0574712643678161,1,0
61.0,5.0,12.0,4.0,6537.0,10.0,0.0,0.39999996000000404,0.07692307692307693,0,1
61.0,4.0,24.0,16.0,12290.0,23.0,2.0,0.6956521436672981,0.04,0,0
56.0,1.0,19.0,35.0,9958.0,62.0,0.0,0.5645161199271593,0.05,1,0
52.0,0.0,28.0,13.0,2392.0,26.0,1.0,0.49999998076923147,0.034482758620689655,0,0
33.0,2.0,13.0,23.0,10951.0,42.0,1.0,0.5476190345804992,0.07142857142857142,0,0
45.0,2.0,3.0,50.0,4287.0,82.0,2.0,0.6097560901249257,0.25,1,0
53.0,3.0,21.0,54.0,11294.0,75.0,0.0,0.7199999904000002,0.045454545454545456,1,0
49.0,4.0,19.0,41.0,4796.0,18.0,2.0,2.2777776512345747,0.05,1,0
43.2,6.0,7.0,8.0,9792.0,93.0,2.0,0.08602150445138168,0.125,0,0
37.0,5.0,6.0,8.0,10476.0,40.0,2.0,0.19999999500000012,0.14285714285714285,0,0
31.0,0.0,11.0,12.0,12508.0,84.0,2.0,0.1428571411564626,0.08333333333333333,0,0
31.0,1.0,8.0,15.0,4537.0,29.0,2.0,0.5172413614744358,0.1111111111111111,0,1
60.0,4.0,21.0,28.6,12306.0,94.0,1.0,0.3042553159121775,0.045454545454545456,0,1
35.0,3.0,20.0,43.0,13814.0,18.0,1.0,2.3888887561728467,0.047619047619047616,1,0
42.0,0.0,28.0,25.0,1992.0,28.0,1.0,0.8928571109693889,0.034482758620689655,0,0
22.0,4.0,20.0,6.0,10489.0,79.0,2.0,0.07594936612722322,0.047619047619047616,0,0
24.0,5.0,1.0,57.0,3938.0,80.0,0.0,0.7124999910937502,0.5,1,1
42.0,4.0,22.0,47.0,12585.0,86.0,1.0,0.5465116215521905,0.043478260869565216,1,1
49.0,6.0,4.0,47.0,14525.0,66.0,0.0,0.7121212013314969,0.2,1,0
48.0,6.0,22.0,38.0,8712.0,24.0,0.0,1.5833332673611138,0.043478260869565216,1,0
42.0,4.0,2.0,27.0,10387.0,27.0,0.0,0.9999999629629643,0.3333333333333333,0,0
40.0,6.0,1.0,39.0,8241.0,87.0,1.0,0.44827585691636945,0.5,1,1
28.0,5.0,27.0,6.0,9349.0,50.0,0.0,0.11999999760000006,0.03571428571428571,0,1
35.0,5.0,2.0,55.0,3997.0,92.0,0.0,0.5978260804584122,0.3333333333333333,1,1
52.0,5.0,3.0,2.0,9629.0,99.0,0.0,0.020202019997959394,0.25,0,1
43.0,6.0,29.0,56.0,5943.0,55.0,0.0,1.0181817996694218,0.03333333333333333,1,1
59.0,2.0,1.0,58.0,1678.0,18.0,2.0,3.2222220432098863,0.5,1,1
57.0,2.0,21.0,8.0,6643.0,63.0,2.0,0.12698412496850595,0.045454545454545456,0,1
26.0,3.0,23.0,43.0,4229.0,20.0,0.0,2.1499998925000052,0.041666666666666664,1,0
20.0,6.0,29.0,38.0,11292.0,55.0,0.0,0.6909090783471077,0.03333333333333333,1,0
25.0,7.0,12.0,14.0,12481.0,89.0,2.0,0.15730336901906328,0.07692307692307693,0,0
55.0,1.0,25.0,3.0,5357.0,69.0,1.0,0.0434782602394455,0.038461538461538464,0,1
53.0,7.0,5.0,39.0,4769.0,93.0,2.0,0.41935483420048564,0.16666666666666666,1,0
19.0,2.0,19.0,39.0,12657.0,24.0,2.0,1.6249999322916695,0.05,1,0
26.0,2.0,22.0,23.0,7773.0,20.0,2.0,1.149999942500003,0.043478260869565216,0,1
57.0,2.0,21.0,9.0,8650.0,86.0,0.0,0.1046511615738237,0.045454545454545456,0,1
31.0,0.0,7.0,26.0,653.0,85.0,2.0,0.3058823493425606,0.125,0,0
52.0,3.0,2.0,40.0,7149.0,20.0,2.0,1.9999999000000048,0.3333333333333333,1,1
38.0,5.0,7.0,38.0,7871.0,67.0,1.0,0.5671641706393408,0.125,1,1
23.0,4.0,21.0,43.0,1936.0,98.0,1.0,0.4387755057267806,0.045454545454545456,1,1
35.0,3.0,6.0,38.0,13357.0,53.0,1.0,0.7169811185475261,0.14285714285714285,1,1
53.0,6.0,7.0,35.0,10484.0,89.0,2.0,0.3932584225476582,0.125,1,0
38.8,6.0,2.0,30.0,6416.0,41.0,2.0,0.7317072992266512,0.3333333333333333,0,0
51.0,4.0,19.4,41.0,2301.0,48.0,1.0,0.8541666488715282,0.04901960784313726,1,0
42.4,5.0,16.0,25.0,7487.0,3.0,1.0,8.333330555556481,0.058823529411764705,0,1
43.0,6.0,9.0,27.0,5033.0,32.0,0.0,0.8437499736328133,0.1,0,1
45.0,7.0,3.0,13.0,8021.0,34.0,2.0,0.3823529299307962,0.25,0,1
54.0,3.0,28.0,4.0,3941.0,4.0,1.0,0.9999997500000625,0.034482758620689655,0,0
60.0,0.0,24.0,30.0,6790.0,27.0,1.0,1.1111110699588491,0.04,0,0
63.0,1.0,20.0,17.0,7624.0,26.0,0.0,0.6538461286982258,0.047619047619047616,0,0
45.0,1.0,10.0,26.0,5188.0,64.0,2.0,0.4062499936523439,0.09090909090909091,0,0
22.0,3.0,18.0,48.0,10751.0,23.0,2.0,2.0869564310018944,0.05263157894736842,1,0
59.0,3.0,27.0,8.0,14728.0,67.0,1.0,0.1194029832924928,0.03571428571428571,0,0
43.0,3.0,23.0,59.0,3067.0,96.0,2.0,0.6145833269314237,0.041666666666666664,1,0
50.0,6.0,3.0,15.0,10065.0,95.0,0.0,0.15789473518005542,0.25,0,1
45.0,1.0,22.0,24.0,14647.0,80.0,0.0,0.29999999625000007,0.043478260869565216,0,1
40.0,2.0,1.0,30.0,12908.0,2.0,1.0,14.99999250000375,0.5,0,1
29.0,0.0,20.6,26.0,10029.0,35.0,0.0,0.7428571216326537,0.046296296296296294,0,1
24.0,4.0,16.0,24.0,4854.0,59.0,1.0,0.40677965412237876,0.058823529411764705,0,0
53.0,7.0,24.0,47.0,4964.0,62.0,2.0,0.7580645039021855,0.04,1,1
60.0,1.0,6.0,41.0,6411.0,7.0,0.0,5.857142020408283,0.14285714285714285,1,0
58.0,2.0,4.0,20.8,4383.0,91.0,2.0,0.22857142605965466,0.2,0,1
37.8,7.0,25.0,45.2,13416.0,49.0,2.0,0.9224489607663479,0.038461538461538464,1,0
57.0,6.0,6.0,31.0,5103.0,44.0,1.0,0.7045454385330583,0.14285714285714285,1,1
53.0,3.0,9.0,33.4,1239.0,16.0,1.0,2.087499869531258,0.1,1,0
51.0,5.0,2.0,43.8,8203.0,35.0,0.0,1.2514285356734705,0.3333333333333333,1,1
37.0,5.0,29.0,46.0,9223.0,20.0,0.0,2.299999885000006,0.03333333333333333,1,1
35.0,1.0,24.0,31.0,10638.0,65.0,2.0,0.47692306958579894,0.04,1,1
24.0,4.0,22.0,39.0,13322.0,18.0,0.0,2.166666546296303,0.043478260869565216,1,0
54.0,7.0,15.0,40.0,3776.0,81.0,1.0,0.49382715439719566,0.0625,1,1
61.0,7.0,1.0,49.0,12155.0,30.0,2.0,1.6333332788888906,0.5,1,1
40.0,0.0,15.0,34.0,14417.0,34.0,2.0,0.9999999705882362,0.0625,1,0
64.0,6.0,10.0,25.0,4006.0,94.0,2.0,0.26595744397917614,0.09090909090909091,0,0
38.0,2.0,10.0,12.0,13666.0,31.0,2.0,0.38709676170655605,0.09090909090909091,0,1
150.0,6.0,10.0,48.0,3527.0,97.0,2.0,0.4948453557232438,0.09090909090909091,1,1
24.0,2.0,22.0,46.0,13086.0,43.0,1.0,1.0697674169821532,0.043478260869565216,1,1
23.0,2.0,7.0,2.0,999999.0,88.0,1.0,0.02272727246900827,0.125,0,1
34.0,1.0,23.0,45.0,10957.0,10.0,1.0,4.499999550000045,0.041666666666666664,1,1
64.0,7.0,6.0,58.0,9958.0,63.0,2.0,0.9206349060216682,0.14285714285714285,1,1
39.2,7.0,3.0,36.0,13598.0,39.0,2.0,0.9230768994082847,0.25,1,1
36.0,5.0,6.0,10.0,2544.0,2.0,2.0,4.99999750000125,0.14285714285714285,0,1
27.0,1.0,17.0,49.0,14097.0,82.0,0.0,0.5975609683224272,0.05555555555555555,1,0
51.0,3.0,20.0,50.0,8826.0,97.0,1.0,0.5154639122117123,0.047619047619047616,1,0
33.0,6.0,22.0,20.0,11143.0,12.0,2.0,1.6666665277777895,0.043478260869565216,0,1
22.0,2.0,29.0,7.0,521.0,43.0,2.0,0.16279069388858852,0.03333333333333333,0,0
33.8,4.0,12.0,38.0,7530.0,51.0,2.0,0.7450980246059211,0.07692307692307693,1,1
59.0,2.0,18.0,46.0,11158.0,53.0,1.0,0.8679245119259527,0.05263157894736842,1,1
37.0,0.0,7.0,40.0,4509.0,66.0,0.0,0.6060605968778697,0.125,1,0
42.0,2.0,9.0,31.0,11911.0,91.0,1.0,0.34065933691583145,0.1,1,0
46.0,4.0,10.0,41.0,3106.0,40.0,0.0,1.0249999743750007,0.09090909090909091,1,1
40.0,5.0,8.0,41.0,5095.0,34.0,1.0,1.2058823174740496,0.1111111111111111,1,1
19.0,7.0,1.0,16.0,4529.0,5.0,1.0,3.199999360000128,0.5,0,1
37.0,3.0,17.0,6.0,13701.0,58.0,2.0,0.10344827407847804,0.05555555555555555,0,0
33.0,5.0,13.4,44.0,7968.0,51.0,1.0,0.8627450811226455,0.06944444444444445,1,0
46.0,6.0,22.0,32.0,3303.0,74.0,1.0,0.43243242658875103,0.043478260869565216,1,0
19.0,4.0,27.0,42.0,4405.0,26.0,0.0,1.6153845532544402,0.03571428571428571,1,1
54.0,7.0,29.0,37.0,6888.0,81.0,0.0,0.45679011781740597,0.03333333333333333,1,0
20.0,4.0,5.0,48.0,876.0,78.0,2.0,0.6153846074950692,0.16666666666666666,1,0
47.0,5.0,5.0,5.0,1400.0,22.0,2.0,0.2272727169421492,0.16666666666666666,0,1
63.0,3.0,3.0,53.0,8401.0,78.0,2.0,0.6794871707758056,0.25,1,1
50.0,7.0,1.0,21.0,2500.0,49.0,2.0,0.4285714198250731,0.5,0,1
35.0,4.0,17.0,58.0,7428.0,81.0,1.0,0.7160493738759337,0.05555555555555555,1,0
43.0,5.0,1.0,23.0,2421.0,57.0,1.0,0.40350876485072346,0.5,0,0
47.0,0.0,24.0,29.0,5423.0,18.0,0.0,1.6111110216049431,0.04,0,1
27.0,2.0,22.0,53.0,5594.0,59.0,1.0,0.8983050695202531,0.043478260869565216,1,0
39.0,4.0,1.0,44.0,6443.0,98.0,1.0,0.44897958725531034,0.5,1,0
57.0,4.0,19.0,31.0,11035.0,94.0,0.0,0.3297872305341784,0.05,1,0
38.0,1.0,28.0,24.0,2519.0,37.0,0.0,0.6486486311176046,0.034482758620689655,0,1
40.0,3.0,20.0,20.0,5013.0,20.0,1.0,0.9999999500000024,0.047619047619047616,0,1
61.0,6.0,23.0,4.0,10782.0,53.0,1.0,0.07547169668921327,0.041666666666666664,0,0
37.0,1.0,13.0,20.0,9985.0,59.0,0.0,0.3389830451019823,0.07142857142857142,0,1
55.0,0.0,12.0,59.0,7801.0,69.0,0.0,0.8550724513757616,0.07692307692307693,1,0
57.0,2.0,16.0,38.2,9010.0,27.0,0.0,1.4148147624142682,0.058823529411764705,1,1
41.0,3.0,8.0,57.0,5727.0,6.0,1.0,9.49999841666693,0.1111111111111111,1,0
48.0,4.0,7.0,16.0,1764.0,58.0,1.0,0.2758620642092748,0.125,0,0
45.0,4.0,19.0,56.0,14574.0,89.0,1.0,0.6292134760762531,0.05,1,0
47.0,1.0,9.0,4.0,6596.0,6.0,1.0,0.6666665555555741,0.1,0,1
55.0,4.0,12.0,26.0,3886.0,12.0,2.0,2.166666486111126,0.07692307692307693,0,0
64.0,7.0,9.0,53.0,14174.0,74.0,1.0,0.7162162065376189,0.1,1,1
64.0,4.0,15.0,17.0,268.0,34.0,0.0,0.4999999852941181,0.0625,0,1
29.0,3.0,25.0,35.0,9077.0,4.0,0.0,8.749997812500547,0.038461538461538464,1,0
21.0,3.0,23.0,13.0,11682.0,4.0,2.0,3.2499991875002032,0.041666666666666664,0,1
57.0,2.0,19.0,3.0,8637.0,18.0,0.0,0.1666666574074079,0.05,0,1
45.0,6.0,25.0,37.0,9230.0,51.0,2.0,0.7254901818531337,0.038461538461538464,1,0
49.0,6.0,9.0,11.0,6344.0,26.0,0.0,0.4230769068047343,0.1,0,0
21.0,3.0,9.0,14.0,6873.0,87.0,1.0,0.1609195383802352,0.1,0,0
21.0,5.0,9.0,31.0,11799.0,18.0,2.0,1.7222221265432152,0.1,1,0
24.0,2.0,2.0,2.0,6368.0,25.0,0.0,0.07999999680000013,0.3333333333333333,0,0
52.0,5.0,22.0,33.0,2568.0,58.0,2.0,0.5689655074316292,0.043478260869565216,1,1
61.0,1.0,20.0,28.0,7323.0,97.0,0.0,0.28865979083855886,0.047619047619047616,0,0
63.0,6.0,26.0,48.0,866.0,64.0,0.0,0.7499999882812503,0.037037037037037035,1,1
61.0,5.0,28.0,1.0,11465.0,25.0,0.0,0.03999999840000006,0.034482758620689655,0,1
44.0,7.0,17.0,56.0,1216.0,38.0,2.0,1.4736841717451534,0.05555555555555555,1,1
58.0,1.0,29.0,15.0,9229.0,37.0,2.0,0.4054053944485029,0.03333333333333333,0,1
28.0,5.0,17.2,24.0,5758.0,41.0,1.0,0.585365839381321,0.054945054945054944,0,1
45.0,4.0,16.0,21.0,13217.0,31.0,0.0,0.677419332986473,0.058823529411764705,0,1
36.0,3.0,27.0,55.0,6620.0,68.0,0.0,0.8088235175173012,0.03571428571428571,1,1
47.0,0.0,5.0,52.0,10252.0,77.0,0.0,0.6753246665542252,0.16666666666666666,1,1
63.0,7.0,10.0,23.0,8271.0,90.0,2.0,0.2555555527160494,0.09090909090909091,0,1
50.0,7.0,28.0,51.0,7919.0,71.0,2.0,0.7183098490378895,0.034482758620689655,1,1
23.0,1.0,14.4,2.0,471.0,8.0,2.0,0.24999996875000394,0.06493506493506493,0,1
26.0,0.0,4.0,10.0,3991.0,2.0,2.0,4.99999750000125,0.2,0,1
23.0,0.0,22.0,51.0,5148.0,17.0,2.0,2.999999823529422,0.043478260869565216,1,0
37.0,3.0,12.0,20.0,6858.0,96.0,0.0,0.20833333116319447,0.07692307692307693,0,0
39.0,2.0,6.0,45.0,10490.0,8.0,1.0,5.624999296875089,0.14285714285714285,1,1
57.0,0.0,29.0,32.0,6129.0,87.0,0.0,0.36781608772625185,0.03333333333333333,1,0
19.0,1.0,14.0,42.0,2555.0,53.0,0.0,0.7924528152367394,0.06666666666666667,1,0
55.0,3.0,11.0,36.0,13387.0,52.0,2.0,0.6923076789940831,0.08333333333333333,1,0
48.0,3.0,19.0,39.2,8728.0,60.0,2.0,0.6533333224444448,0.05,1,1
33.0,0.0,7.0,26.0,9171.0,86.0,2.0,0.30232557787993514,0.125,0,0
19.0,6.0,10.6,46.0,7490.0,26.0,0.0,1.7692307011834345,0.08620689655172414,1,1
46.0,3.0,16.0,50.0,13990.0,30.0,0.0,1.6666666111111128,0.058823529411764705,1,0
40.8,5.0,26.0,20.0,1124.0,70.0,0.0,0.2857142816326531,0.037037037037037035,0,1
46.0,4.0,27.0,29.0,5956.0,50.0,1.0,0.5799999884000002,0.03571428571428571,0,0
27.0,7.0,8.0,3.0,14549.0,19.0,0.0,0.15789472853185638,0.1111111111111111,0,1
58.0,5.0,6.0,43.0,13309.0,83.0,1.0,0.5180722829147918,0.14285714285714285,1,1
53.0,0.0,17.0,30.0,3750.0,95.0,1.0,0.31578947036011085,0.05555555555555555,0,1
56.0,1.0,15.0,44.0,10970.0,72.0,1.0,0.6111111026234569,0.0625,1,1
28.0,6.0,24.0,53.0,14795.0,53.0,0.0,0.9999999811320759,0.04,1,0
49.0,2.0,11.0,3.0,635.0,2.0,2.0,1.499999250000375,0.08333333333333333,0,0
32.0,1.0,16.0,20.2,6154.0,91.0,1.0,0.22197801953870308,0.058823529411764705,0,0
31.0,7.0,25.0,21.0,1986.0,3.0,2.0,6.999997666667444,0.038461538461538464,0,0
41.0,6.0,12.0,54.0,8196.0,11.0,0.0,4.909090462809958,0.07692307692307693,1,1
37.0,6.0,11.0,46.0,2685.0,21.0,0.0,2.190476086167805,0.08333333333333333,1,0
